iteration,Model,AUC,Winner
810,HYBRID,0.5,False
810,LOGIT,0.564294631710362,False
811,STRUCT,0.8267379679144384,True
811,HYBRID,0.5,False
811,LOGIT,0.6326203208556149,False
812,STRUCT,0.748892580287929,True
812,HYBRID,0.5,False
812,LOGIT,0.5910852713178294,False
813,STRUCT,0.7706552706552706,True
813,HYBRID,0.5,False
813,LOGIT,0.5764482431149098,False
814,STRUCT,0.8365800865800865,True
814,HYBRID,0.5,False
814,LOGIT,0.6108225108225108,False
815,STRUCT,0.835707502374169,True
815,HYBRID,0.5,False
815,LOGIT,0.48290598290598286,False
816,STRUCT,0.8575757575757575,True
816,HYBRID,0.5,False
816,LOGIT,0.6696969696969697,False
817,STRUCT,0.8591954022988505,True
817,HYBRID,0.5,False
817,LOGIT,0.48908045977011494,False
818,STRUCT,0.8685365853658538,True
818,HYBRID,0.5,False
818,LOGIT,0.6275609756097561,False
819,STRUCT,0.8676470588235294,True
819,HYBRID,0.5,False
819,LOGIT,0.6072192513368984,False
820,STRUCT,0.8444976076555023,True
820,HYBRID,0.5,False
820,LOGIT,0.49282296650717705,False
821,STRUCT,0.8318181818181818,True
821,HYBRID,0.5,False
821,LOGIT,0.5735294117647058,False
822,STRUCT,0.8711573236889693,True
822,HYBRID,0.5,False
822,LOGIT,0.6184448462929476,False
823,STRUCT,0.7876522702104097,True
823,HYBRID,0.5,False
823,LOGIT,0.5528792912513842,False
824,STRUCT,0.8524844720496895,True
824,HYBRID,0.5,False
824,LOGIT,0.6433747412008282,False
825,STRUCT,0.7157407407407408,True
825,HYBRID,0.5,False
825,LOGIT,0.5518518518518519,False
826,STRUCT,0.7781609195402298,True
826,HYBRID,0.5,False
826,LOGIT,0.628735632183908,False
827,STRUCT,0.8921296296296297,True
827,HYBRID,0.5,False
827,LOGIT,0.64375,False
828,STRUCT,0.8315508021390374,True
828,HYBRID,0.5,False
828,LOGIT,0.5406417112299465,False
829,STRUCT,0.7098861283643892,True
829,HYBRID,0.5,False
829,LOGIT,0.5364906832298136,False
830,STRUCT,0.880175983436853,True
830,HYBRID,0.5,False
830,LOGIT,0.6713250517598345,False
831,STRUCT,0.89648033126294,True
831,HYBRID,0.5,False
831,LOGIT,0.5709109730848861,False
832,STRUCT,0.8190883190883191,True
832,HYBRID,0.5,False
832,LOGIT,0.5522317188983856,False
833,STRUCT,0.7317073170731707,True
833,HYBRID,0.5,False
833,LOGIT,0.6624390243902438,False
834,STRUCT,0.8136363636363636,True
834,HYBRID,0.5,False
834,LOGIT,0.6521390374331549,False
835,STRUCT,0.8969979296066253,True
835,HYBRID,0.5,False
835,LOGIT,0.6011904761904763,False
836,STRUCT,0.8584967320261437,True
836,HYBRID,0.5,False
836,LOGIT,0.6075163398692811,False
837,STRUCT,0.8209756097560975,True
837,HYBRID,0.5,False
837,LOGIT,0.5670731707317074,False
838,STRUCT,0.7409488139825219,True
838,HYBRID,0.5,False
838,LOGIT,0.6011235955056179,False
839,STRUCT,0.8232173174872666,True
839,HYBRID,0.5,False
839,LOGIT,0.6146010186757216,False
840,STRUCT,0.7581699346405228,True
840,HYBRID,0.5,False
840,LOGIT,0.4856209150326798,False
841,STRUCT,0.7906698564593301,True
841,HYBRID,0.5,False
841,LOGIT,0.5125598086124403,False
842,STRUCT,0.6867469879518072,True
842,HYBRID,0.5,False
842,LOGIT,0.5456827309236948,False
843,STRUCT,0.860576923076923,True
843,HYBRID,0.5,False
843,LOGIT,0.551510989010989,False
844,STRUCT,0.7719251336898397,True
844,HYBRID,0.5,False
844,LOGIT,0.6401069518716578,False
845,STRUCT,0.7872670807453416,True
845,HYBRID,0.5,False
845,LOGIT,0.5377846790890268,False
846,STRUCT,0.8023872679045092,True
846,HYBRID,0.5,False
846,LOGIT,0.6096374889478338,False
847,STRUCT,0.7868217054263567,True
847,HYBRID,0.5,False
847,LOGIT,0.6074197120708749,False
848,STRUCT,0.7874331550802139,True
848,HYBRID,0.5,False
848,LOGIT,0.5483957219251338,False
849,STRUCT,0.8428300094966762,True
849,HYBRID,0.5,False
849,LOGIT,0.462962962962963,False
850,STRUCT,0.8599896480331264,True
850,HYBRID,0.5,False
850,LOGIT,0.613095238095238,False
851,STRUCT,0.8232758620689655,True
851,HYBRID,0.5,False
851,LOGIT,0.4804597701149425,False
852,STRUCT,0.8049698795180723,True
852,HYBRID,0.5,False
852,LOGIT,0.5911144578313253,False
853,STRUCT,0.917391304347826,True
853,HYBRID,0.5,False
853,LOGIT,0.6528985507246378,False
854,STRUCT,0.8338509316770186,True
854,HYBRID,0.5,False
854,LOGIT,0.6099896480331263,False
855,STRUCT,0.825,True
855,HYBRID,0.5,False
855,LOGIT,0.5813218390804599,False
856,STRUCT,0.791365280289331,True
856,HYBRID,0.5,False
856,LOGIT,0.5610307414104883,False
857,STRUCT,0.8235645933014354,True
857,HYBRID,0.5,False
857,LOGIT,0.45334928229665067,False
858,STRUCT,0.8626811594202899,True
858,HYBRID,0.5,False
858,LOGIT,0.6583333333333333,False
859,STRUCT,0.8053830227743273,True
859,HYBRID,0.5,False
859,LOGIT,0.5595238095238095,False
860,STRUCT,0.8570750237416904,True
860,HYBRID,0.5,False
860,LOGIT,0.5610161443494778,False
861,STRUCT,0.7895424836601308,True
861,HYBRID,0.5,False
861,LOGIT,0.6516339869281045,False
862,STRUCT,0.7713537469782433,True
862,HYBRID,0.5,False
862,LOGIT,0.6244963738920226,False
863,STRUCT,0.8107317073170731,True
863,HYBRID,0.5,False
863,LOGIT,0.6497560975609756,False
864,STRUCT,0.8252611585944921,True
864,HYBRID,0.5,False
864,LOGIT,0.5308641975308642,False
865,STRUCT,0.8558052434456929,True
865,HYBRID,0.5,False
865,LOGIT,0.5536828963795256,False
866,STRUCT,0.8872061482820977,True
866,HYBRID,0.5,False
866,LOGIT,0.5051989150090416,False
867,STRUCT,0.8923444976076554,True
867,HYBRID,0.5,False
867,LOGIT,0.5173444976076556,False
868,STRUCT,0.8356690777576855,True
868,HYBRID,0.5,False
868,LOGIT,0.5689421338155516,False
869,STRUCT,0.9433908045977012,True
869,HYBRID,0.5,False
869,LOGIT,0.4632183908045977,False
870,STRUCT,0.8825301204819277,True
870,HYBRID,0.5,False
870,LOGIT,0.5261044176706827,False
871,STRUCT,0.75,True
871,HYBRID,0.5,False
871,LOGIT,0.6268518518518518,False
872,STRUCT,0.8227928692699491,True
872,HYBRID,0.5,False
872,LOGIT,0.681239388794567,False
873,STRUCT,0.756578947368421,True
873,HYBRID,0.5,False
873,LOGIT,0.33582535885167464,False
874,STRUCT,0.7383540372670807,True
874,HYBRID,0.5,False
874,LOGIT,0.48680124223602483,False
875,STRUCT,0.8348938826466916,True
875,HYBRID,0.5,False
875,LOGIT,0.6264044943820224,False
876,STRUCT,0.874331550802139,True
876,HYBRID,0.5,False
876,LOGIT,0.5320855614973262,False
877,STRUCT,0.8575498575498577,True
877,HYBRID,0.5,False
877,LOGIT,0.6391263057929725,False
878,STRUCT,0.8033453887884268,True
878,HYBRID,0.5,False
878,LOGIT,0.5940325497287522,False
879,STRUCT,0.8207317073170731,True
879,HYBRID,0.5,False
879,LOGIT,0.5082926829268293,False
880,STRUCT,0.7879310344827586,True
880,HYBRID,0.5,False
880,LOGIT,0.5040229885057472,False
881,STRUCT,0.8303030303030303,True
881,HYBRID,0.5,False
881,LOGIT,0.6606060606060608,False
882,STRUCT,0.8089700996677741,True
882,HYBRID,0.5,False
882,LOGIT,0.5825027685492801,False
883,STRUCT,0.7493464052287582,True
883,HYBRID,0.5,False
883,LOGIT,0.5777777777777777,False
884,STRUCT,0.9430379746835442,True
884,HYBRID,0.5,False
884,LOGIT,0.6665913200723327,False
885,STRUCT,0.784640522875817,True
885,HYBRID,0.5,False
885,LOGIT,0.4552287581699347,False
886,STRUCT,0.78868258178603,True
886,HYBRID,0.5,False
886,LOGIT,0.49447391688771003,False
887,STRUCT,0.8601851851851852,True
887,HYBRID,0.5,False
887,LOGIT,0.5972222222222222,False
888,STRUCT,0.75,True
888,HYBRID,0.5,False
888,LOGIT,0.5859213250517598,False
889,STRUCT,0.7934146341463415,True
889,HYBRID,0.5,False
889,LOGIT,0.6126829268292683,False
890,STRUCT,0.9051724137931035,True
890,HYBRID,0.5,False
890,LOGIT,0.6072060123784261,False
891,STRUCT,0.8202380952380952,True
891,HYBRID,0.5,False
891,LOGIT,0.6464285714285714,False
892,STRUCT,0.8748780487804878,True
892,HYBRID,0.5,False
892,LOGIT,0.5124390243902439,False
893,STRUCT,0.8361823361823362,True
893,HYBRID,0.5,False
893,LOGIT,0.4962013295346629,False
894,STRUCT,0.8177710843373494,True
894,HYBRID,0.5,False
894,LOGIT,0.6159638554216867,False
895,STRUCT,0.8478609625668448,True
895,HYBRID,0.5,False
895,LOGIT,0.5727272727272728,False
896,STRUCT,0.8585526315789475,True
896,HYBRID,0.5,False
896,LOGIT,0.6836124401913874,False
897,STRUCT,0.7956896551724139,True
897,HYBRID,0.5,False
897,LOGIT,0.5135057471264367,False
898,STRUCT,0.8659420289855072,True
898,HYBRID,0.5,False
898,LOGIT,0.5512422360248447,False
899,STRUCT,0.8637048192771084,True
899,HYBRID,0.5,False
899,LOGIT,0.5512048192771084,False
900,STRUCT,0.8576604554865425,True
900,HYBRID,0.5,False
900,LOGIT,0.4668737060041408,False
901,STRUCT,0.8053475935828877,True
901,HYBRID,0.5,False
901,LOGIT,0.6529411764705882,False
902,STRUCT,0.8050925925925926,True
902,HYBRID,0.5,False
902,LOGIT,0.5685185185185185,False
903,STRUCT,0.8112299465240642,True
903,HYBRID,0.5,False
903,LOGIT,0.5427807486631016,False
904,STRUCT,0.7763012181616833,True
904,HYBRID,0.5,False
904,LOGIT,0.6135105204872646,False
905,STRUCT,0.8415071770334928,True
905,HYBRID,0.5,False
905,LOGIT,0.5765550239234449,False
906,STRUCT,0.8641711229946525,True
906,HYBRID,0.5,False
906,LOGIT,0.6272727272727272,False
907,STRUCT,0.8901446654611211,True
907,HYBRID,0.5,False
907,LOGIT,0.6170886075949367,False
908,STRUCT,0.8010849909584088,True
908,HYBRID,0.5,False
908,LOGIT,0.5872513562386981,False
909,STRUCT,0.8492484526967286,True
909,HYBRID,0.5,False
909,LOGIT,0.629973474801061,False
910,STRUCT,0.9334659593280282,True
910,HYBRID,0.5,False
910,LOGIT,0.539787798408488,False
911,STRUCT,0.7898351648351649,True
911,HYBRID,0.5,False
911,LOGIT,0.5934065934065933,False
912,STRUCT,0.885930735930736,True
912,HYBRID,0.5,False
912,LOGIT,0.5521645021645022,False
913,STRUCT,0.8111111111111111,True
913,HYBRID,0.5,False
913,LOGIT,0.5023148148148148,False
914,STRUCT,0.874074074074074,True
914,HYBRID,0.5,False
914,LOGIT,0.5740740740740741,False
915,STRUCT,0.839544513457557,True
915,HYBRID,0.5,False
915,LOGIT,0.5540890269151139,False
916,STRUCT,0.9188034188034188,True
916,HYBRID,0.5,False
916,LOGIT,0.5489078822412156,False
917,STRUCT,0.8098006644518273,True
917,HYBRID,0.5,False
917,LOGIT,0.6364894795127354,False
918,STRUCT,0.8765432098765433,True
918,HYBRID,0.5,False
918,LOGIT,0.51329534662868,False
919,STRUCT,0.843128390596745,True
919,HYBRID,0.5,False
919,LOGIT,0.5705244122965641,False
920,STRUCT,0.836894586894587,True
920,HYBRID,0.5,False
920,LOGIT,0.508784425451092,False
921,STRUCT,0.7630522088353414,True
921,HYBRID,0.5,False
921,LOGIT,0.6049196787148594,False
922,STRUCT,0.8462918660287081,True
922,HYBRID,0.5,False
922,LOGIT,0.5789473684210527,False
923,STRUCT,0.8494776828110161,True
923,HYBRID,0.5,False
923,LOGIT,0.6671415004748338,False
924,STRUCT,0.884575569358178,True
924,HYBRID,0.5,False
924,LOGIT,0.6325051759834369,False
925,STRUCT,0.7898981324278438,True
925,HYBRID,0.5,False
925,LOGIT,0.49320882852292014,False
926,STRUCT,0.9066265060240963,True
926,HYBRID,0.5,False
926,LOGIT,0.5401606425702812,False
927,STRUCT,0.8516057585825026,True
927,HYBRID,0.5,False
927,LOGIT,0.6555924695459578,False
928,STRUCT,0.8304878048780489,True
928,HYBRID,0.5,False
928,LOGIT,0.615609756097561,False
929,STRUCT,0.8232368896925858,True
929,HYBRID,0.5,False
929,LOGIT,0.5302893309222423,False
930,STRUCT,0.8667168674698795,True
930,HYBRID,0.5,False
930,LOGIT,0.6224899598393575,False
931,STRUCT,0.8414634146341464,True
931,HYBRID,0.5,False
931,LOGIT,0.45707317073170733,False
932,STRUCT,0.7635135135135136,True
932,HYBRID,0.5,False
932,LOGIT,0.6076986076986077,False
933,STRUCT,0.9088319088319089,True
933,HYBRID,0.5,False
933,LOGIT,0.6196581196581197,False
934,STRUCT,0.857910906298003,True
934,HYBRID,0.5,False
934,LOGIT,0.5929339477726575,False
935,STRUCT,0.8189814814814815,True
935,HYBRID,0.5,False
935,LOGIT,0.5018518518518518,False
936,STRUCT,0.9045977011494253,True
936,HYBRID,0.5,False
936,LOGIT,0.5287356321839081,False
937,STRUCT,0.8078703703703703,True
937,HYBRID,0.5,False
937,LOGIT,0.6611111111111111,False
938,STRUCT,0.7981481481481482,True
938,HYBRID,0.5,False
938,LOGIT,0.4180555555555555,False
939,STRUCT,0.8298850574712643,True
939,HYBRID,0.5,False
939,LOGIT,0.5045977011494253,False
940,STRUCT,0.920099875156055,True
940,HYBRID,0.5,False
940,LOGIT,0.5243445692883895,False
941,STRUCT,0.8527131782945737,True
941,HYBRID,0.5,False
941,LOGIT,0.58859357696567,False
942,STRUCT,0.848780487804878,True
942,HYBRID,0.5,False
942,LOGIT,0.46585365853658534,False
943,STRUCT,0.7467105263157895,True
943,HYBRID,0.5,False
943,LOGIT,0.6393540669856459,False
944,STRUCT,0.8732004429678848,True
944,HYBRID,0.5,False
944,LOGIT,0.5819490586932448,False
945,STRUCT,0.804945054945055,True
945,HYBRID,0.5,False
945,LOGIT,0.6016483516483517,False
946,STRUCT,0.7784482758620689,True
946,HYBRID,0.5,False
946,LOGIT,0.4738505747126437,False
947,STRUCT,0.8668449197860963,True
947,HYBRID,0.5,False
947,LOGIT,0.4772727272727273,False
948,STRUCT,0.8896551724137931,True
948,HYBRID,0.5,False
948,LOGIT,0.5186781609195402,False
949,STRUCT,0.8571428571428572,True
949,HYBRID,0.5,False
949,LOGIT,0.5351966873706004,False
950,STRUCT,0.8946524064171124,True
950,HYBRID,0.5,False
950,LOGIT,0.5818181818181818,False
951,STRUCT,0.883270911360799,True
951,HYBRID,0.5,False
951,LOGIT,0.6076779026217228,False
952,STRUCT,0.8887163561076604,True
952,HYBRID,0.5,False
952,LOGIT,0.5859213250517599,False
953,STRUCT,0.8276643990929705,True
953,HYBRID,0.5,False
953,LOGIT,0.7596371882086167,False
954,STRUCT,0.8410973084886129,True
954,HYBRID,0.5,False
954,LOGIT,0.6982401656314701,False
955,STRUCT,0.8620320855614974,True
955,HYBRID,0.5,False
955,LOGIT,0.6112299465240641,False
956,STRUCT,0.7462962962962962,True
956,HYBRID,0.5,False
956,LOGIT,0.45625,False
957,STRUCT,0.7752314814814815,True
957,HYBRID,0.5,False
957,LOGIT,0.5055555555555555,False
958,STRUCT,0.8879679144385028,True
958,HYBRID,0.5,False
958,LOGIT,0.66951871657754,False
959,STRUCT,0.85,True
959,HYBRID,0.5,False
959,LOGIT,0.5599537037037037,False
960,STRUCT,0.8595121951219513,True
960,HYBRID,0.5,False
960,LOGIT,0.5907317073170731,False
961,STRUCT,0.9017241379310345,True
961,HYBRID,0.5,False
961,LOGIT,0.5189655172413793,False
962,STRUCT,0.8228869895536562,True
962,HYBRID,0.5,False
962,LOGIT,0.5493827160493827,False
963,STRUCT,0.805605786618445,True
963,HYBRID,0.5,False
963,LOGIT,0.6442133815551537,False
964,STRUCT,0.84472049689441,True
964,HYBRID,0.5,False
964,LOGIT,0.6102484472049688,False
965,STRUCT,0.8862773029439697,True
965,HYBRID,0.5,False
965,LOGIT,0.5372744539411206,False
966,STRUCT,0.8597222222222222,True
966,HYBRID,0.5,False
966,LOGIT,0.5564814814814815,False
967,STRUCT,0.8251219512195123,True
967,HYBRID,0.5,False
967,LOGIT,0.6619512195121952,False
968,STRUCT,0.8017241379310345,True
968,HYBRID,0.5,False
968,LOGIT,0.6626436781609195,False
969,STRUCT,0.7681159420289855,True
969,HYBRID,0.5,False
969,LOGIT,0.5284679089026916,False
970,STRUCT,0.7560240963855421,True
970,HYBRID,0.5,False
970,LOGIT,0.5361445783132529,False
971,STRUCT,0.7583947583947583,True
971,HYBRID,0.5,False
971,LOGIT,0.5188370188370188,False
972,STRUCT,0.8942528735632184,True
972,HYBRID,0.5,False
972,LOGIT,0.6867816091954023,False
973,STRUCT,0.8630718954248366,True
973,HYBRID,0.5,False
973,LOGIT,0.5473856209150326,False
974,STRUCT,0.7844254510921178,True
974,HYBRID,0.5,False
974,LOGIT,0.5565052231718899,False
975,STRUCT,0.7814814814814816,True
975,HYBRID,0.5,False
975,LOGIT,0.5759259259259258,False
976,STRUCT,0.8581780538302278,True
976,HYBRID,0.5,False
976,LOGIT,0.6288819875776397,False
977,STRUCT,0.7660130718954249,True
977,HYBRID,0.5,False
977,LOGIT,0.5944444444444444,False
978,STRUCT,0.7990243902439024,True
978,HYBRID,0.5,False
978,LOGIT,0.5775609756097562,False
979,STRUCT,0.8555900621118013,True
979,HYBRID,0.5,False
979,LOGIT,0.7049689440993789,False
980,STRUCT,0.8354037267080745,True
980,HYBRID,0.5,False
980,LOGIT,0.5641821946169772,False
981,STRUCT,0.7665853658536586,True
981,HYBRID,0.5,False
981,LOGIT,0.5953658536585367,False
982,STRUCT,0.8504016064257028,True
982,HYBRID,0.5,False
982,LOGIT,0.5627510040160643,False
983,STRUCT,0.8164351851851851,True
983,HYBRID,0.5,False
983,LOGIT,0.5886574074074074,False
984,STRUCT,0.8075858250276855,True
984,HYBRID,0.5,False
984,LOGIT,0.5102436323366556,False
985,STRUCT,0.8558536585365853,True
985,HYBRID,0.5,False
985,LOGIT,0.4521951219512195,False
986,STRUCT,0.7961847389558233,True
986,HYBRID,0.5,False
986,LOGIT,0.5316265060240963,False
987,STRUCT,0.8765822784810127,True
987,HYBRID,0.5,False
987,LOGIT,0.6424050632911392,False
988,STRUCT,0.8403159340659342,True
988,HYBRID,0.5,False
988,LOGIT,0.6771978021978022,False
989,STRUCT,0.7820910973084887,True
989,HYBRID,0.5,False
989,LOGIT,0.5527950310559007,False
990,STRUCT,0.7779623477297896,True
990,HYBRID,0.5,False
990,LOGIT,0.532392026578073,False
991,STRUCT,0.8629531388152077,True
991,HYBRID,0.5,False
991,LOGIT,0.6573828470380194,False
992,STRUCT,0.8062839059674504,True
992,HYBRID,0.5,False
992,LOGIT,0.5888336347197107,False
993,STRUCT,0.8387939221272555,True
993,HYBRID,0.5,False
993,LOGIT,0.6474358974358976,False
994,STRUCT,0.8707087486157253,True
994,HYBRID,0.5,False
994,LOGIT,0.5797342192691028,False
995,STRUCT,0.853468899521531,True
995,HYBRID,0.5,False
995,LOGIT,0.6088516746411483,False
996,STRUCT,0.8469907407407407,True
996,HYBRID,0.5,False
996,LOGIT,0.5627314814814814,False
997,STRUCT,0.8095238095238095,True
997,HYBRID,0.5,False
997,LOGIT,0.5067287784679089,False
998,STRUCT,0.8377329192546583,True
998,HYBRID,0.5,False
998,LOGIT,0.6783126293995859,False
999,STRUCT,0.8232026143790849,True
999,HYBRID,0.5,False
999,LOGIT,0.5732026143790849,False
1000,STRUCT,0.9294019933554817,True
1000,HYBRID,0.5,False
1000,LOGIT,0.5185492801771872,False
